,nm_empresa,website_url,query,status,message_pt,attempts,name,dimensions_raw,price_raw,url,length_mm,width_mm,thickness_mm,price_value,currency,volume_m3,price_per_m3,Razão Social,Município,nm_mun,nu_latitude,nu_longitude
719,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
720,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
721,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
722,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
723,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
724,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
725,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
726,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
727,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
728,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
729,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
730,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
731,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
732,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
733,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
734,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
735,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
736,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
737,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
738,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
739,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
740,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
741,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
742,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
743,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
744,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
745,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
746,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
747,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
748,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
749,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Orgânica Village - Mel Pinus,,"R$18.926,00",https://www.kleiner.com.br/mesa-de-jantar-organica-village-mel-pinus,,,,18926.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
750,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
751,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
752,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
753,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
754,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
755,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
756,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
757,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
758,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
759,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
760,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
761,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
762,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
763,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
764,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
765,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
766,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
767,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
768,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
769,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,CAPIVARI DE BAIXO,CAPIVARI DE BAIXO,-28.44904551,-48.96057507
770,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
771,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
772,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
773,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
774,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
775,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
776,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
777,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,FLORIANOPOLIS,FLORIANOPOLIS,-27.58779555,-48.54763738
778,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
779,Kleiner Schein Industria De Moveis E Decoracoes Ltda,https://www.kleiner.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Mesa de Jantar Redonda Portofino M - Mel Pinus,,"R$8.940,00",https://www.kleiner.com.br/mesa-de-jantar-redonda-portofino-m-mel-pinus,,,,8940.0,BRL,,,Kleiner Schein Industria De Moveis E Decoracoes Ltda,TUBARAO,TUBARAO,-28.48003395,-49.00526808
